Label,label,AE mean,AE var,RMSE mean,RMSE var,ZCR mean,ZCR var,Rolloff mean,Rolloff var,BER mean,BER var,S-centroid mean,S-centroid var,S-bandwidth mean,S-bandwidth var,S-flatness mean,S-flatness var,S-kurtosis mean,S-kurtosis var,S-variance mean,S-variance var,S-crest mean,S-crest var,S-skewness mean,S-skewness var,S-entropy mean,S-entropy var,S-flux mean,S-flux var
Defect-free,0,0.0897522,0.00029824264,0.03315471,3.3410815e-05,0.16099811422413793,0.0019264697461576158,9298.878636853447,57132.41239790401,0.42406768,0.0045680976,5290.485051820789,72443.25601580332,4271.9064009804415,7919.073740370824,0.009934655,1.5094322e-05,168.45499,7572.2725,2.6668327,0.26795998,0.0005565374,4.4225303e-08,10.742186,11.497795,1.1273175,0.04483124,0.0018617037,1.5307577e-06
Defect-free,0,0.08941931,0.0010922796,0.031818327,5.934995e-05,0.13760551364942528,0.0022674567602729368,9313.729121767241,54008.87474010163,0.50106424,0.010319837,5018.227289938931,146744.51436347497,4310.773309837409,4149.1742140358965,0.009498498,2.5371295e-05,193.61453,8363.043,2.818154,0.44042474,0.00061986747,6.446205e-08,11.696105,12.453655,0.94880813,0.07457069,0.0017730518,1.6876173e-06
Defect-free,0,0.08824833,0.00035580495,0.03218292,3.312871e-05,0.10376376793032786,0.001522084712597735,9047.475345799181,253019.36050667232,0.5529755,0.014948981,4624.961768393848,208240.262944467,4370.422934024925,15028.545039039718,0.008640667,7.304306e-05,216.775,10454.753,3.2211044,0.6396815,0.0010147894,1.5663213e-07,12.690717,14.922447,0.71989334,0.08231661,0.0023107044,2.3136135e-06
Defect-free,0,0.101745956,0.0017789992,0.0386221,0.00015819905,0.08095927622126436,0.0014651717212307578,8966.475282866379,327106.33681021753,0.7359164,0.04754641,4448.304869237815,349159.81792507786,4407.975512987993,23828.517625414253,0.0058934586,4.1299965e-05,289.67776,13065.564,4.091468,1.8635813,0.0010016295,2.202291e-07,15.197924,13.605293,0.5178374,0.068870366,0.0029102187,5.818856e-06
Defect-free,0,0.09728618,0.00079098577,0.034829296,7.037815e-05,0.11953349497126436,0.0021525735914321316,9044.68783674569,106277.83584254535,0.5867701,0.015505271,4788.253118729006,135839.35378502376,4279.294932195151,5696.162794451252,0.006583339,2.5549176e-05,207.94118,10794.588,3.2212563,0.7265205,0.0006946034,8.772821e-08,12.296621,16.840153,0.7792283,0.062026873,0.0023243593,3.703852e-06
Defect-free,0,0.09117565,0.00052839407,0.033262424,3.904525e-05,0.14851046156609196,0.0017181239113623096,9121.662850215518,69896.7207342776,0.48998854,0.00822444,5105.653668806978,117520.42983008316,4266.818960017038,7974.498914757128,0.007735101,1.9873021e-05,169.42293,6268.2207,2.8987226,0.37979984,0.000595507,4.9272217e-08,10.972346,9.541047,0.97879297,0.040268116,0.0021883599,2.4754288e-06
Defect-free,0,0.10776157,0.00082863605,0.038544953,0.00015513523,0.1575067238729508,0.0026293227634773372,9289.282626793032,104400.38670265878,0.40016347,0.012556847,5359.03551515419,208318.66646880464,4273.742068931579,21881.620314655273,0.008510512,2.7808788e-05,194.00189,11229.846,3.0797658,0.92172134,0.0009761001,2.9181837e-07,11.735153,16.917444,1.0027173,0.106094405,0.0020796817,2.714869e-06
Defect-free,0,0.11047819,0.0012982691,0.04147175,0.00018778016,0.1483757632902299,0.0019488214328245244,9344.915140086207,125640.73081249004,0.43065083,0.014658178,5443.29280015017,205539.815798179,4308.723361037905,19602.787118763834,0.008991014,3.446841e-05,212.22209,8635.58,3.118115,0.8508913,0.0007133171,1.521441e-07,12.448429,11.685689,1.007559,0.071576156,0.0022302936,4.757773e-06
Defect-free,0,0.089030646,0.00017826496,0.03158599,2.6329843e-05,0.17321075790229884,0.0017045747810128906,9407.039668642241,43907.426976987495,0.414314,0.006545197,5490.569974484646,99291.80826421251,4298.221256357255,9693.682908887213,0.009635376,1.3709523e-05,157.70485,7685.5137,2.76371,0.32590097,0.00056560966,5.3380194e-08,10.426878,11.371027,1.1300632,0.044517275,0.0019434512,1.4240186e-06
Defect-free,0,0.0872473,0.0004997395,0.03343668,8.318863e-05,0.13019149604885058,0.002023231654016608,9432.533001077587,61790.886894842944,0.50564283,0.017303353,5178.939860076538,202791.1810139056,4378.354764522031,8959.172963674017,0.009207245,4.1228683e-05,217.77168,14225.863,3.1915581,1.0185392,0.00072043936,1.3345303e-07,12.583389,19.272778,0.9011476,0.13424268,0.0024070942,5.255761e-06
Defect-free,0,0.07583018,0.0004619782,0.029850952,3.9141953e-05,0.10807825307377049,0.001233959864365481,9137.844198258197,85773.48196516112,0.55856174,0.021193884,4774.732272079094,161706.34349101127,4400.27216342173,7903.25833469286,0.006807156,1.6322212e-05,216.36678,9149.881,3.430902,0.90328157,0.0010939183,2.2044902e-07,12.8273735,12.636804,0.71966714,0.06690705,0.0026172795,3.9014117e-06
Defect-free,0,0.09240021,0.0002676257,0.039728507,0.00010565707,0.06323522808908046,0.001004136148886946,8737.777815193966,83978.36949964198,0.84544003,0.039166026,4188.845579645861,191288.24305150504,4398.6519868287505,13230.170488752437,0.0034409706,6.183183e-06,305.74808,11533.548,4.6119347,1.4921309,0.001152998,2.2283858e-07,15.911108,11.659103,0.4072782,0.034991186,0.0032639608,4.3440323e-06
Defect-free,0,0.0924402,0.00046410275,0.035010222,4.879627e-05,0.09986754669540229,0.0013241868681220337,8857.076710668103,43377.893370765574,0.65307444,0.017054373,4588.916455366276,142996.91851409565,4263.551273612573,2355.695015766669,0.004161734,5.7943894e-06,252.29567,8544.213,3.6669128,0.61671025,0.00085834845,9.012291e-08,14.038259,10.204549,0.64081424,0.03864568,0.0025559727,2.975529e-06
Defect-free,0,0.08509529,0.0003461128,0.031218018,2.3429235e-05,0.13949128951149425,0.0011110990581998802,9137.99838362069,61611.88444257776,0.4852754,0.0064468966,5155.68537856241,84714.53624093441,4298.247424213417,3507.6305094089803,0.0073644617,9.111029e-06,201.64711,5260.7915,2.9941883,0.27424553,0.0006636579,3.725554e-08,12.123261,7.452239,0.9544585,0.038934372,0.0022982543,3.1930804e-06
Defect-free,0,0.09591875,0.00033809207,0.035430223,6.3514344e-05,0.14821337090163936,0.0014247860968737665,9207.385854252048,68523.78187817741,0.39279404,0.0075485213,5394.1649486263395,112736.37150749358,4267.069025115292,12076.98327642211,0.007763662,1.2439501e-05,196.06152,6904.66,3.0842624,0.5365372,0.000966741,1.6514768e-07,11.97481,10.340446,1.0061618,0.048111554,0.0024368209,4.294516e-06
Defect-free,0,0.10076799,0.000929799,0.038490266,0.00017637068,0.15629489942528735,0.0023815748729043066,9114.98013200431,99857.39401773099,0.45374885,0.017889353,5378.963508672201,204719.0747159455,4254.7823221237195,10751.885566146804,0.0068685473,2.151246e-05,213.76987,16915.23,3.378667,1.2413431,0.00076431985,2.2796068e-07,12.334681,20.949905,0.9810716,0.07831052,0.0024357717,5.085874e-06
Defect-free,0,0.07760059,0.00029694973,0.029022431,2.9929293e-05,0.1680809985632184,0.001688906248407393,9157.799030172413,71000.50792966245,0.45047608,0.007864582,5346.392055768265,111375.67291220429,4280.569792016271,6904.283764114999,0.0077234576,9.888499e-06,154.45415,6556.235,2.92022,0.36298877,0.0005891491,5.6788263e-08,10.432011,9.935398,1.0890667,0.047553483,0.001933931,2.0045993e-06
Defect-free,0,0.077299275,0.00022547969,0.029847017,4.2307052e-05,0.13144306752873564,0.0017453491774397868,9138.740907866379,68842.55434188209,0.5302646,0.0125683285,5070.919722695221,150227.09145097944,4334.924795586842,7159.056857518142,0.006752917,1.2515904e-05,211.16544,8277.719,3.244422,0.5665427,0.0007240053,7.823325e-08,12.533808,10.836426,0.8611262,0.06904005,0.0026430225,2.877806e-06
Defect-free,0,0.07603079,0.0002999924,0.03342766,4.253777e-05,0.07818903688524591,0.0016662994401168514,8730.12535220287,35535.4189456262,0.6884284,0.024506843,4354.492414295864,144149.71809493972,4357.4195000412465,7228.859592040231,0.0037044396,3.6020228e-06,261.59424,9264.675,4.142196,0.91750354,0.0013890149,2.7364274e-07,14.597627,9.050656,0.5099374,0.03958103,0.0029053034,4.6333303e-06
Defect-free,0,0.09480619,0.00063798117,0.041744087,0.000143314,0.060075431034482756,0.0010064083859885535,8720.947265625,148238.65709633662,0.9061368,0.05637968,4071.5654449227177,247777.61057249375,4407.679351057961,11209.206358092266,0.0030272705,8.488122e-06,333.14075,11485.815,5.1497903,2.1392026,0.0013110272,3.2002833e-07,16.851269,10.913775,0.33274573,0.03099016,0.0043959115,1.7860979e-05
Defect-free,0,0.08154087,0.00030993533,0.029868126,5.262444e-05,0.11298940373563218,0.0014345040802030173,8788.764480064656,29510.532962014357,0.62830275,0.016372992,4611.3593974776795,126937.10616658007,4250.412039198898,3094.52420998232,0.005274228,9.208546e-06,218.68799,9942.026,3.3904054,0.6609911,0.0007762986,1.1940551e-07,12.787818,12.318133,0.7403379,0.052952446,0.0022395123,1.9202091e-06
Defect-free,0,0.09173338,0.000839617,0.034377594,6.773828e-05,0.11562724497126436,0.0016954402215478598,8911.775996767241,58766.468322518034,0.55169755,0.015271536,4890.566682463764,141799.59276133386,4286.195875049627,7449.750801959035,0.0057080146,1.4482477e-05,240.99306,8767.678,3.4664211,0.78444153,0.00080543157,1.1218845e-07,13.579795,10.697985,0.7916055,0.05395847,0.002774789,4.6817395e-06
Defect-free,0,0.09038256,0.0005952231,0.035546917,0.00012793383,0.15139920594262296,0.0029996642820362893,8927.454213627048,66395.42000423801,0.44035426,0.021293193,5109.4867852440075,238005.9921914602,4208.916104101019,20727.220015092957,0.0073545477,2.3219513e-05,192.7201,12789.371,3.2165098,1.0463105,0.0010169119,3.429738e-07,11.732577,18.15072,0.9429634,0.084770545,0.0027219604,5.604866e-06
Defect-free,0,0.0997781,0.001030868,0.038483307,0.00013843836,0.13680293642241378,0.002678066598390994,8804.357489224138,47122.609969693614,0.5039467,0.02280493,5159.516081683892,234241.00197832412,4199.578975306729,11279.78694990808,0.0045263655,9.359489e-06,235.89473,11350.477,3.752828,1.1705375,0.00088786567,2.3245244e-07,13.368195,13.278144,0.85711247,0.07077196,0.0033416862,1.4029379e-05
Defect-free,0,0.077058636,0.0005188493,0.026761591,2.6746073e-05,0.17982219827586207,0.0013463069085700614,8965.485250538793,67057.30811877712,0.4319976,0.008452264,5321.0019917057625,112959.24054694694,4195.034455909989,6997.644399838199,0.007900058,1.9735871e-05,140.29007,6453.175,2.835118,0.3804849,0.00056046,6.070322e-08,9.815667,9.553682,1.1350992,0.040809486,0.0020135695,1.878835e-06
Defect-free,0,0.077058636,0.0002790529,0.030498087,3.9913637e-05,0.10448657507183907,0.0009329592729594437,8893.212890625,42573.17871882998,0.60851204,0.01302941,4733.935304932513,127581.01926281553,4280.338447924583,3604.07536858607,0.0044461824,4.245685e-06,235.14038,7260.015,3.5497816,0.5697423,0.0008153495,8.2052914e-08,13.500167,8.876458,0.7166651,0.035577297,0.0027438884,3.7421908e-06
Defect-free,0,0.07671869,0.000455217,0.032859392,4.3283995e-05,0.08202324538934426,0.0007502953873562322,8677.880859375,21861.316962320296,0.66187644,0.021191927,4307.927525146174,111774.93790412086,4294.050555724701,6744.5413889759075,0.00380429,5.5441387e-06,270.4094,8061.472,4.0274687,0.8017932,0.0013557281,2.2455517e-07,14.804194,8.3553915,0.5327816,0.02956667,0.0027340318,6.1908163e-06
Defect-free,0,0.097334236,0.000551746,0.044644047,0.0001429899,0.052942034841954026,0.0007399396358353408,8543.236462823275,115485.00646734069,0.9967662,0.07192572,3873.632481478203,251191.15732113426,4338.767748748752,11170.77270923139,0.0022096317,3.4000407e-06,348.0419,10339.405,5.4703255,2.240184,0.0014083727,3.0082398e-07,17.295486,8.86265,0.29313448,0.026604794,0.0046792496,1.899078e-05
Defect-free,0,0.07768723,0.00031919676,0.032210495,6.377615e-05,0.08954067887931035,0.0012146699915223304,8648.179889547413,15458.534157942366,0.7609422,0.02577162,4224.726041856598,152953.84088329782,4211.862422025089,5961.491843973736,0.0033565003,4.162311e-06,255.05836,9121.338,3.9463503,1.0109507,0.000939447,1.6696724e-07,14.187089,10.736339,0.54453456,0.03903323,0.0032261054,6.486856e-06
Defect-free,0,0.08710068,0.0003034685,0.035210706,4.8377435e-05,0.10823567708333333,0.0013938370335604495,8727.877491918103,20599.00430663445,0.6322686,0.017233072,4587.578904902576,124076.61627433421,4242.864284382112,4367.866007988155,0.0040197186,5.60246e-06,241.26953,10106.482,3.7307978,0.76239073,0.0008613676,1.15904335e-07,13.685826,12.289574,0.6970566,0.03358277,0.003028823,3.9804436e-06
Defect-free,0,0.09207854,0.0005138559,0.03417651,8.212155e-05,0.1332607581967213,0.002087501581238662,8764.719678534837,13985.879583340828,0.47785276,0.014105683,4829.331916299069,138351.86983705132,4205.369624193899,16931.387805145452,0.005718846,8.436759e-06,209.3601,10385.067,3.3370209,0.9403371,0.0010417305,2.3784018e-07,12.486026,14.333286,0.85774213,0.08288929,0.0026246181,4.5249417e-06
Defect-free,0,0.10421999,0.001524126,0.04074308,0.00019131466,0.1303093570402299,0.0019226501979921118,8776.884092133621,91141.77564378302,0.5178529,0.028657325,5083.78412628712,267028.65850114526,4171.0821165569205,15620.027830585805,0.004317309,1.1847531e-05,242.89348,10231.218,3.8410778,1.415778,0.00091589225,2.4720362e-07,13.627997,13.210658,0.815076,0.07383614,0.0028592702,7.819079e-06
Defect-free,0,0.08657872,0.00023421345,0.029417625,2.8819248e-05,0.15775974317528735,0.001752166266736809,8869.699622844828,31249.098874159,0.46802053,0.008667909,5167.68107494234,99804.30257014697,4186.8264905321785,10205.48400195032,0.006031307,6.8184454e-06,165.90407,5679.948,3.0346131,0.34942174,0.0006280576,5.252443e-08,10.90373,8.357273,1.0645903,0.041349776,0.0023915977,2.828848e-06
Defect-free,0,0.0876791,0.0009452128,0.032816384,3.206667e-05,0.10791015625,0.0015427161907327585,8777.62661637931,94090.72158736365,0.6219057,0.023823395,4630.996571921357,242842.7230714547,4204.083522848752,3539.015667069076,0.0050550266,0.00010530244,245.27582,7474.7,3.6843398,0.72128266,0.00083924434,7.329398e-08,13.853047,9.59489,0.70350814,0.0555425,0.0029022673,4.8853726e-06
Defect-free,0,0.07785484,0.00014962112,0.030197091,3.7379083e-05,0.0914126536885246,0.0006293477758352744,8669.055776127048,57030.6277589047,0.68116885,0.02679704,4169.215997515015,121310.09911843912,4277.5387321808485,9568.092949627804,0.0048796316,1.12197085e-05,226.21182,8321.593,3.7314754,0.97132593,0.0011811286,2.2003432e-07,13.278363,10.52851,0.533306,0.031599034,0.00312426,5.121664e-06
Defect-free,0,0.09025486,0.00040839365,0.041287407,0.00012182826,0.047206133261494254,0.0005401715149982144,8623.181573275862,127205.80769492386,0.9981352,0.075818196,3850.9303474822595,235824.9602854105,4359.480902342102,12467.036963460712,0.002403211,2.8518525e-06,332.7118,8788.836,5.306021,2.036646,0.0013385008,2.9126986e-07,16.973122,7.2734923,0.2766439,0.017432585,0.00435959,1.2675711e-05
Defect-free,0,0.079182595,0.00022819662,0.03383911,5.500413e-05,0.08292923850574713,0.0012539768962378799,8576.897561961207,30574.13343300292,0.78261775,0.028894296,4147.488232029672,160885.25399656445,4196.063140211484,2478.5075915697576,0.0031182277,4.396796e-06,257.1763,9086.246,4.1039433,0.99115497,0.00096932525,1.4267182e-07,14.358835,10.82032,0.49907684,0.031363904,0.0033333628,5.6334557e-06
Defect-free,0,0.0846954,0.00055192114,0.031282183,5.9535192e-05,0.11929216056034483,0.0019066707038047812,8725.649919181034,11953.590179878809,0.58329076,0.014136477,4680.246776352223,109306.90220957354,4206.036494764979,3510.5675586475177,0.0044785,5.907392e-06,208.2887,10460.437,3.4560564,0.71652144,0.0007750171,1.2617565e-07,12.471525,13.42169,0.80456984,0.068210155,0.0024533288,2.0680955e-06
Defect-free,0,0.08222836,0.00073994446,0.032979235,2.7975468e-05,0.11940477715163934,0.0012954303379566303,8729.419345543032,14872.364733879747,0.46902826,0.008303256,4816.485519805198,88615.58408742338,4177.763486730165,10734.38951324469,0.0047409856,5.1916318e-06,234.50583,6704.36,3.3856187,0.3927984,0.0010839978,8.7435495e-08,13.379529,8.150226,0.81998193,0.026156848,0.0025313415,3.564473e-06
Defect-free,0,0.092953034,0.000519619,0.038471535,0.0001813255,0.14589507004310345,0.00279252906191505,8597.440732758621,47300.14217594433,0.5380245,0.031173298,4890.262019426166,285336.1085293207,4082.6211150523773,10953.671411188863,0.0037372303,7.658304e-06,225.15134,13011.936,3.8307467,1.6195563,0.0008969089,3.0023398e-07,12.98452,15.977143,0.83174115,0.07494646,0.0031552694,8.565774e-06
Defect-free,0,0.08317969,0.00024442832,0.03127981,3.2096403e-05,0.12964709051724138,0.001617672043663143,8685.80111799569,25594.165140893598,0.5479211,0.015670113,4769.916656971624,143702.33489782206,4152.205655338178,12308.279360560467,0.0043043625,5.181867e-06,217.74756,6885.069,3.4364707,0.487694,0.00077555893,7.1208845e-08,12.795138,8.884652,0.87385625,0.0453192,0.0027285288,4.5283655e-06
Defect-free,0,0.080833696,0.00031008173,0.02942016,2.6088452e-05,0.10795505567528736,0.001167070630960947,8778.369140625,55232.85454717176,0.6064896,0.015283905,4598.341089340042,127427.17846220204,4224.937556613029,5269.454147758471,0.005445523,1.99288e-05,209.71274,7749.925,3.3990295,0.5870546,0.00073923956,7.579574e-08,12.643664,10.107123,0.73839444,0.05813851,0.0027361407,3.2905302e-06
Defect-free,0,0.081864156,0.00066826446,0.034316987,8.6215514e-05,0.06879962858606557,0.000981070603839943,8656.700659579918,58202.97134848444,0.69520235,0.025472041,4125.94838426391,154884.368447556,4309.242519704155,6127.868243213722,0.0041334857,7.34004e-06,291.75345,10886.528,4.140636,1.0626155,0.0014281718,3.3204992e-07,15.355998,11.570735,0.4550165,0.04070691,0.0036608719,6.352841e-06
Cracks,1,0.08911063,0.00048193533,0.04318843,0.00014025088,0.04362540409482758,0.0005358708457629265,8609.568628771553,102352.64654533756,1.052929,0.06886879,3747.334502753012,200466.90444655137,4349.389909974411,9198.415350813213,0.0020543877,3.1353777e-06,353.96378,12245.369,5.6535974,2.1836548,0.0014713557,3.3786685e-07,17.519926,9.945107,0.23578377,0.015550503,0.004660168,2.425538e-05
Cracks,1,0.09067579,0.0015320342,0.033649813,5.909883e-05,0.08495532507183907,0.0009544662730604673,8610.311153017241,162619.8684871551,0.7849849,0.038008496,4137.410253121122,236817.60798222956,4201.9650852212,12669.213062966697,0.0039144154,1.522253e-05,249.80487,8254.838,3.9804091,1.0016917,0.0009284328,1.3059979e-07,14.10328,10.258339,0.51288164,0.03769455,0.0033151694,6.2081162e-06
Cracks,1,0.09566489,0.0032605063,0.035427537,7.416876e-05,0.0922290319683908,0.0011135157513199527,8714.51205549569,164058.2591713396,0.67091286,0.02640782,4432.176772750705,237716.36009781747,4221.821611824066,7789.501406032002,0.0048020687,7.7606484e-05,253.11105,8355.375,3.8463402,1.0882429,0.0008851562,1.1774225e-07,14.144727,10.668977,0.6243744,0.062027562,0.0032141574,4.890394e-06
Cracks,1,0.0819442,0.0010185367,0.02996043,6.358333e-05,0.12874615778688525,0.000830171313922721,8702.238089139344,41890.34862051853,0.47959778,0.010426393,4661.370885924602,128603.14386080757,4189.73791140049,15205.94876197098,0.006373483,6.7834485e-06,172.09227,6437.4995,2.9968586,0.3761833,0.0008803026,1.1698073e-07,11.119141,8.76574,0.8736007,0.031833805,0.002130952,1.1670415e-06
Cracks,1,0.09911899,0.0007818535,0.040852293,0.00019524545,0.13095478627873564,0.0027449697685266897,8613.528758081897,52374.328733482755,0.57334626,0.031135025,4801.324058112719,224795.1601619562,4112.329524052015,10858.388141272115,0.003878658,2.8097906e-05,232.16302,12810.33,4.0322266,1.8413607,0.00094012986,3.002296e-07,13.269936,16.282215,0.8153476,0.07611374,0.0030964322,6.109843e-06
Cracks,1,0.08497462,0.0006034315,0.03000468,2.4476258e-05,0.13093233656609196,0.0013819098677340992,8735.550242456897,41064.828828455575,0.55295736,0.013997689,4733.28888747806,145697.11733703729,4171.179228293889,4827.0670615253275,0.005779154,1.7865663e-05,182.95638,6799.131,3.1880894,0.48910746,0.00066311564,6.177498e-08,11.575769,10.465682,0.8939672,0.0631114,0.0025830714,2.5385439e-06
Cracks,1,0.082593195,0.0005875703,0.032675494,6.219873e-05,0.09692663433908046,0.0016978300772218507,8698.919046336207,88621.03885192507,0.70031554,0.032377254,4346.614058761808,205861.23931458328,4230.5299355225425,9807.799858634271,0.0051479237,3.606925e-05,245.43094,9769.762,3.8089368,1.1365297,0.000883223,1.445278e-07,13.835705,12.601735,0.6176557,0.0702207,0.004368949,1.6036454e-05
Cracks,1,0.092340186,0.0005707761,0.041417595,7.4502444e-05,0.05130955430327869,0.001051217181424369,8499.967181096312,57175.426148689105,0.8741956,0.044817388,3799.835469506562,163099.2342108919,4296.084251762613,8385.500801077107,0.002596997,5.1872526e-06,327.30704,6978.117,4.9783063,1.2983822,0.0017666445,3.264181e-07,16.695555,7.0515947,0.31092417,0.022728737,0.0038308606,6.4269375e-06
Cracks,1,0.091662526,0.0005263655,0.045167055,0.00013918942,0.041116648706896554,0.0004960648653481719,8552.889278017241,117474.24932495732,1.1519519,0.06818821,3569.4829620994033,168810.52469768195,4308.2402027617145,13532.129265431773,0.0016285711,1.3697387e-06,354.14917,7556.928,5.800432,1.8849154,0.0014938128,2.939418e-07,17.587635,6.010914,0.20954856,0.011133572,0.0046903733,2.1214579e-05
Cracks,1,0.07815412,0.0005576234,0.033198126,4.3541706e-05,0.07976382902298851,0.0010489155616513297,8526.158405172413,63858.7879142353,0.8421869,0.034609832,3954.7924428345623,154339.77780846623,4182.087516786233,7710.383194656031,0.0029879287,3.6094625e-06,258.12955,7140.6133,4.1671844,1.0247954,0.0009744215,1.2471465e-07,14.480793,8.447373,0.44668096,0.026220964,0.0036010025,8.327307e-06
Cracks,1,0.086629584,0.00035882424,0.03444473,7.5038064e-05,0.09662917564655173,0.0018731809730242511,8660.307785560344,73160.29932496097,0.682881,0.02485477,4410.397901494566,216091.24025654764,4244.219159912436,12094.078431157834,0.0040803417,1.0804095e-05,254.49144,8715.185,3.8467653,0.94285077,0.0009076114,1.3237378e-07,14.148009,10.850103,0.6346549,0.056046464,0.0034041922,7.2223147e-06
Cracks,1,0.10005863,0.0013974647,0.034931816,7.398326e-05,0.11974897540983606,0.0022370514771016302,8770.014728483606,37689.20153515597,0.48906627,0.0157015,4607.521723398217,171877.8496615933,4230.283744131344,17228.87802539958,0.006842471,1.551705e-05,191.70056,7632.0747,3.1212707,0.6225074,0.0009025144,9.595667e-08,11.806255,11.422905,0.82519025,0.07814903,0.002543363,6.5677323e-06
Cracks,1,0.10875342,0.004635189,0.038868684,0.00015185363,0.11002042923850575,0.00152961958004345,8544.474003232759,232924.95005195978,0.6026404,0.029674247,4661.697958634937,251998.60079167536,4139.154726121485,18960.454720946076,0.0039409455,2.9702529e-05,249.54257,13350.635,4.0294514,1.8117234,0.00094381114,2.6026478e-07,13.835059,15.790339,0.7279314,0.06745016,0.0036066822,1.1941586e-05
Cracks,1,0.075166896,0.00023086442,0.027659975,3.2768334e-05,0.14625987787356323,0.001235834782686459,8728.86752424569,36583.88653776734,0.55152804,0.01391205,4745.96393162523,131977.32003565534,4201.390726717347,4794.597639805146,0.006212085,1.3353203e-05,170.15576,7700.9,3.1288369,0.5277101,0.00064874475,7.741233e-08,11.069584,11.200482,0.9291336,0.057334308,0.0025424648,3.5316407e-06
Cracks,1,0.08099295,0.00049773866,0.032076478,4.1588482e-05,0.08482623922413793,0.00157646031026277,8588.777949892241,36925.596215637066,0.7281225,0.024292182,4213.717936849562,140372.79134751778,4202.038374872735,3796.924110501783,0.003772614,5.687438e-06,259.2154,8813.168,3.8636327,0.8442682,0.00090898905,1.06920794e-07,14.263505,10.634217,0.56405705,0.04450386,0.003077945,6.860322e-06
Cracks,1,0.0789965,0.00076954084,0.032900576,7.060352e-05,0.07012839395491803,0.0005572206773478573,8567.390817110656,99736.18383722838,0.77792865,0.040652752,3898.2678205239645,142065.28526528194,4286.201332258314,18629.480461236133,0.0039585163,5.7574875e-06,271.69415,9260.611,4.2107744,1.4914166,0.0014301881,3.8392255e-07,14.784955,9.442063,0.39449292,0.02428375,0.0037628876,6.931123e-06
Cracks,1,0.088133015,0.00059339765,0.038922746,0.000104545274,0.046942349137931036,0.0005558231639521868,8756.8359375,157604.61429069782,1.076915,0.06277504,3736.380946967619,208561.17968259178,4378.916345347604,18085.441649520075,0.0022494174,4.4386447e-06,319.8185,13129.069,5.3733654,1.8581386,0.0013484976,2.7848668e-07,16.496525,11.641544,0.24319892,0.015009392,0.0041430113,1.1603452e-05
Cracks,1,0.080453806,0.00043647474,0.03481483,9.864475e-05,0.06852213541666667,0.0007818357241108041,8401.909348060344,75270.83747877378,0.9403328,0.05448947,3716.9064907107013,175457.29795545642,4154.843056259475,7920.634918618207,0.0027935782,4.3830123e-06,259.36356,8948.843,4.3801675,1.408444,0.0010440424,2.0950841e-07,14.468447,10.691515,0.38086036,0.032563064,0.0038851083,8.339575e-06
Cracks,1,0.08528891,0.0007652395,0.032977067,7.222466e-05,0.10161301185344827,0.0014978991677446398,8608.083580280172,121877.88117938321,0.69779366,0.026897611,4235.974460035834,211204.41668253217,4191.758857072294,9672.020934484319,0.0049748286,2.955882e-05,236.41277,9766.29,3.6637642,1.091517,0.0008179591,1.11974465e-07,13.433049,13.532744,0.63523763,0.061611183,0.0032219577,6.0286416e-06
Cracks,1,0.09345383,0.00089739886,0.03606032,7.671905e-05,0.09740810706967214,0.0018097582250409024,8474.550941342213,88547.82908233831,0.61631006,0.022325128,4331.001547981528,168680.05988980274,4211.825724392663,7841.846911807082,0.0038080516,7.745626e-06,248.44206,10903.585,3.9920566,1.1001185,0.0013322502,3.185122e-07,13.976957,13.675205,0.62644625,0.068912126,0.003185837,7.072297e-06
Cracks,1,0.0961195,0.0006976295,0.04018022,0.00013003044,0.11311287715517242,0.0013416050636149376,8381.613685344828,43361.59814410487,0.6541649,0.027247412,4504.105320085803,196164.59368060183,4134.09560922093,4842.530817916231,0.0028376686,4.687578e-06,248.93977,9193.36,4.1819057,1.2341201,0.0009986205,2.5116853e-07,14.001974,11.202708,0.6671599,0.051745903,0.0035992542,6.2726053e-06
Cracks,1,0.077191934,0.00026515487,0.028897895,3.36005e-05,0.12541531968390804,0.001017080113726825,8640.754647090518,22327.891099183642,0.59499407,0.011218174,4577.348990380667,104402.65842174161,4200.120629730971,5094.63255699962,0.00537752,7.5598437e-06,189.62238,6949.9634,3.2991555,0.5044003,0.00071447314,8.108135e-08,11.823882,9.497062,0.8385105,0.03670983,0.003032097,6.799864e-06
Cracks,1,0.07964737,0.00045453646,0.03170863,6.74102e-05,0.08959680316091954,0.0010397564326934065,8535.316204202587,46349.13804556613,0.73653656,0.026166601,4175.938150529928,148652.28101896108,4200.415547512948,6419.713246786555,0.004183621,5.352555e-06,229.34793,8814.226,3.7227337,0.7900212,0.00084389455,1.4313397e-07,13.337873,10.953781,0.5753853,0.03888885,0.0034684478,7.285385e-06
Cracks,1,0.08893773,0.000616609,0.036349554,6.3629006e-05,0.06895972079918032,0.0005188019036670039,8680.351882684427,169510.31601066966,0.70485574,0.044652447,3911.8438997240987,105899.39275816121,4289.192309916044,16045.160184815968,0.005395699,1.924642e-05,264.1997,9039.985,3.9516802,1.634577,0.0012579827,2.1698119e-07,14.483604,12.37622,0.42907634,0.03835388,0.0038620487,1.6025624e-05
