Label,label,S-centroid var,S-entropy mean,BER mean,S-bandwidth mean,S-flatness mean,AE mean,RMSE mean,S-centroid mean,S-flux mean
Keyhole pores,2,62556.82455944878,1.1168793,0.00096329104,2549.0752293419623,0.0070983954,0.3460353,0.09557998,8124.505662274832,0.0011335791
Keyhole pores,2,33180.49231403427,1.1734083,0.0010895742,2715.122176777182,0.008119513,0.29846296,0.090851896,8042.478751058988,0.0010773989
Keyhole pores,2,167453.25943704206,1.7261298,0.0016829193,3278.3489890209553,0.019144611,0.24349695,0.0652174,7667.11122657066,0.00070859864
Keyhole pores,2,134517.90859435714,1.6305165,0.0009934505,3071.722920280921,0.013452983,0.2836016,0.07813017,7803.207052034697,0.0008160889
Keyhole pores,2,82645.3123343001,1.3736931,0.00083628384,2782.9366138320934,0.008532829,0.38119718,0.100641154,7824.997958022057,0.0009951311
Keyhole pores,2,23720.7065994989,1.3391682,0.0008142879,2784.5781475569092,0.008244502,0.33059132,0.100145556,7868.3164891681445,0.0010592132
Keyhole pores,2,12927.27247241102,1.4772296,0.0010436429,2944.9500501855778,0.01163687,0.24733375,0.07525436,8070.56565751841,0.00087824825
Keyhole pores,2,35904.4719296678,1.5316626,0.0011615304,3026.4863116269544,0.012972375,0.22740015,0.06425006,8002.001188472938,0.0007943879
Keyhole pores,2,84705.24673780028,1.117086,0.0011393453,2619.459813565075,0.0070238607,0.3635731,0.09877944,7979.484837835922,0.001102726
Keyhole pores,2,22569.50242370164,1.0629622,0.0008550303,2588.2061266477,0.0060670087,0.31282586,0.09357457,8095.1201735491095,0.0011575735
Keyhole pores,2,70068.71932988656,1.4812351,0.0011352823,3040.3297317671463,0.012000002,0.25631082,0.073895134,7874.339309115482,0.0008936063
Keyhole pores,2,73193.14342891643,1.4676182,0.0010937428,2939.619243152625,0.0104973735,0.30039924,0.08707464,7977.556064053858,0.0009228598
Keyhole pores,2,51242.89036576893,1.3265351,0.0007980363,2692.246770076667,0.0075048017,0.34398258,0.102597326,7980.293952585709,0.0011032608
Keyhole pores,2,53228.8665103037,1.3703716,0.0010064121,2876.8911635118325,0.008734191,0.33537626,0.10186897,7725.599124122275,0.0010362333
Keyhole pores,2,130007.61607844314,1.6588321,0.0015888344,3159.660223922075,0.0124964425,0.31799984,0.08926878,7481.26732206859,0.00080013275
Keyhole pores,2,185341.25510108442,1.5196005,0.0011312547,2989.1260581195265,0.012104899,0.27281207,0.07661993,7941.9309040812395,0.00085871323
Keyhole pores,2,29438.850315272888,1.0416464,0.0008193343,2448.807133723268,0.0056120222,0.36723134,0.099737495,8103.207463291286,0.0011560447
Keyhole pores,2,50979.658987443036,1.0934657,0.0012851128,2692.0691352866684,0.0066180546,0.34377384,0.09993436,7868.076847081342,0.0011257633
Keyhole pores,2,94497.89331187315,1.5739342,0.0014645224,3107.0766286051817,0.012660865,0.28251526,0.08139261,7677.617189248175,0.00081350136
Keyhole pores,2,70556.97168552384,1.426079,0.0010083345,2866.9742223400813,0.009413614,0.30325213,0.08811512,7949.304230372351,0.00088870147
Keyhole pores,2,66334.10971929907,1.3330979,0.0014300944,2812.416798309141,0.009562043,0.35654983,0.09418306,7827.496834132649,0.0010874388
Keyhole pores,2,95697.35098511052,1.321774,0.0010545144,2801.203657118114,0.0068501523,0.33965537,0.104775056,7626.810236255542,0.0010550695
Keyhole pores,2,69766.98221778782,1.4355968,0.0012360631,2947.702855841858,0.009390672,0.31670547,0.092187434,7812.343650806258,0.00092735107
Keyhole pores,2,37990.34269536253,1.3134921,0.0011517252,2767.787128412263,0.008614625,0.27010408,0.07854637,8182.30409965994,0.0010169641
Keyhole pores,2,35939.3127816092,0.9557429,0.00092202425,2437.3719000481456,0.005194642,0.36272737,0.10188145,8057.090018414932,0.0012137686
Keyhole pores,2,52456.493881307615,1.1444182,0.0012342006,2686.033072037514,0.0069301827,0.32038793,0.09810859,7887.428593175278,0.001078948
Keyhole pores,2,144926.3101744583,1.6072302,0.0019070578,3141.810533800645,0.013270855,0.27876124,0.07895572,7537.358807383934,0.00077716465
Keyhole pores,2,82401.05732264453,1.8678852,0.0023369095,3261.084810838386,0.013840518,0.33238798,0.084843524,7058.486464032111,0.000664999
Keyhole pores,2,263532.41715967795,1.4615245,0.0015624241,2877.6433632558333,0.009430203,0.40174636,0.10746933,7569.58123237284,0.0010117171
Keyhole pores,2,54328.89856257539,1.2439103,0.0011316835,2726.358645624249,0.0058320444,0.37194052,0.11353067,7778.009212331025,0.0011657175
Keyhole pores,2,31247.123778514295,1.243399,0.0008910647,2724.3764034114174,0.0062869615,0.30272034,0.09247943,7916.121343447971,0.0011457705
Keyhole pores,2,20588.701053451594,1.267227,0.0008288289,2645.730627582966,0.00634208,0.27110976,0.081607,8145.062161193643,0.0010736019
Keyhole pores,2,33751.54957576039,0.92919177,0.0008668928,2371.459931977366,0.004363098,0.3504702,0.100583985,8041.018680221605,0.0012749103
