Label,label,S-centroid var,S-entropy mean,BER mean,S-bandwidth mean,S-flatness mean,AE mean,RMSE mean,S-centroid mean,S-flux mean
Cracks,1,382222.2361369051,1.8577691,0.0012047461,3301.9082865493906,0.029047327,0.109058596,0.028080072,7580.955558967754,0.00061820465
Cracks,1,97234.54260971838,1.5870541,0.0012825697,3161.88556561194,0.030136887,0.08445091,0.021048862,8132.395558123616,0.00067122927
Cracks,1,46496.72139727119,1.58385,0.0008665904,2876.2669625489298,0.019629175,0.0947434,0.022184294,8465.554201232568,0.00073906715
Cracks,1,61627.069171581345,1.5799992,0.00093087606,2988.1050873134072,0.02207132,0.08880334,0.021399904,8360.611048525847,0.000739045
Cracks,1,39773.28432724341,1.5244324,0.0009529987,3090.210538278562,0.024187885,0.07295595,0.020022372,7986.271270123529,0.00069918204
Cracks,1,49204.604675103095,1.8722113,0.0010152101,3260.99982817037,0.03075516,0.069632344,0.019343223,7938.811437166481,0.00058514567
Cracks,1,99911.70934694182,1.639755,0.00083915377,2970.031628504549,0.019050585,0.09654148,0.024291229,7855.284699949739,0.0007370467
Cracks,1,160228.39085629254,1.861123,0.0009840496,3221.0220461883005,0.02719231,0.08614095,0.023919377,7767.074673717785,0.0006582191
Cracks,1,206001.48053430958,1.8837755,0.0011072796,3361.6247298522144,0.036436208,0.09793126,0.025821595,7836.06006972799,0.00058279233
Cracks,1,63795.30595893349,1.754071,0.0010588069,3253.5822845166085,0.03395193,0.0671285,0.019263763,8120.425536352249,0.00060997077
Cracks,1,49335.302241789264,1.4902321,0.00072556303,2819.7710140296845,0.017599884,0.09565647,0.023819733,8442.541905620437,0.0008146385
Cracks,1,35648.92433651285,1.5727689,0.00094830914,2976.497456690358,0.0205544,0.07606804,0.02199959,8316.223149230553,0.00072930247
Cracks,1,45377.76211546494,1.5996511,0.0010496462,3150.128861780646,0.025788913,0.07296893,0.02031648,8100.863509386287,0.0006617199
Cracks,1,71945.02240517152,1.7741482,0.00097306,3281.1725484752437,0.03105804,0.087913774,0.02186684,8084.044746461021,0.000630888
Cracks,1,308142.0355912044,1.7484342,0.00081879715,3097.7315934634494,0.024738956,0.13327096,0.027006172,7734.533866288032,0.00070118136
Cracks,1,136291.2935263327,1.8527774,0.0009784214,3245.0740383523294,0.027602632,0.0810354,0.022268303,7843.006990148606,0.0006215043
Cracks,1,354940.5756824048,1.9389795,0.0013539515,3376.769815192089,0.036404476,0.08477327,0.023188107,7812.552505267676,0.0005790731
Cracks,1,349414.7787239402,1.827529,0.0014446616,3320.4643394579084,0.03329661,0.077178955,0.020675916,7937.891533610744,0.0006058789
Cracks,1,150208.81570278908,1.480324,0.0009494833,2816.7396542449646,0.017827334,0.11018249,0.025878012,8427.413225326382,0.0008319396
Cracks,1,280370.4663011131,1.5826762,0.00094019517,2972.60110425514,0.020474903,0.10009275,0.026751118,8226.91815714296,0.00076381344
Cracks,1,23277.685888236723,1.6747246,0.0010948647,3245.062131814234,0.03136791,0.073394075,0.019942224,8056.126151779531,0.00062868133
Cracks,1,52661.137695006684,1.8161693,0.001089098,3286.7120363763706,0.032626033,0.077055134,0.020471051,8019.018356954161,0.000592628
