Label,label,AE mean,AE var,RMSE mean,RMSE var,ZCR mean,ZCR var,Rolloff mean,Rolloff var,S-centroid mean,S-centroid var,S-bandwidth mean,S-bandwidth var,S-flatness mean,S-flatness var,S-kurtosis mean,S-kurtosis var,BER mean,S-crest mean,S-crest var,S-skewness mean,S-skewness var,S-entropy mean,S-entropy var,S-flux mean,S-flux var
Defect-free,0,0.3382933,0.0065089394,0.10011222,0.00018641543,0.3601495150862069,0.001121721331958869,9669.15072737069,14714.589674606052,7681.255072495366,26608.978949330965,2741.0981787576084,17905.140774144573,0.008076054,7.2083617e-06,28.289085,116.140335,0.016917348,0.00024295563,3.6574437e-09,4.514673,0.58569443,1.3394172,0.031272642,0.0010579483,9.928388e-08
Defect-free,0,0.2912331,0.013824272,0.08314298,0.00011164509,0.35431258979885055,0.0008333968839016659,9823.100754310344,63801.448319669864,7643.598854262916,41290.66101920574,2961.1298996948203,17251.6866018841,0.013709972,8.312808e-05,25.632168,140.95744,0.022116736,0.00021691498,2.0654318e-09,4.2087646,0.60897267,1.6006944,0.015891248,0.00087643944,4.5461853e-08
Defect-free,0,0.26285386,0.0014441912,0.07703639,5.068931e-05,0.35373450969827586,0.0008622243959091977,9790.182179418103,6329.776653920286,7637.328800074673,12720.652765481811,2969.7458643164478,8875.286501999863,0.014083957,8.106268e-06,32.25838,229.62762,0.019625433,0.00024033741,4.0474624e-09,4.718026,0.8292289,1.3045659,0.006716757,0.00086685497,4.567536e-08
Defect-free,0,0.28904215,0.0032520404,0.08484521,6.206042e-05,0.3586622216235632,0.0008860993911354086,9788.697130926725,60891.70893647583,7778.323232286013,15457.688016104092,2866.5318853051326,16929.45292624997,0.012372425,3.4973924e-05,33.852196,116.787636,0.019861104,0.00025763304,2.8989233e-09,4.9512806,0.49877605,1.1637763,0.028004948,0.0010178005,9.163583e-08
Defect-free,0,0.21072248,0.005026801,0.0612565,5.8417107e-05,0.3677768049568966,0.0010729775370183182,10286.43588362069,103470.89115986502,8040.533620152582,15738.883832377342,3070.7419398167262,9668.95145089749,0.016918305,2.2340679e-05,26.914324,94.9093,0.02246381,0.00022454765,3.3289227e-09,4.3726277,0.48455372,1.5336459,0.031527977,0.00086771767,5.5102817e-08
Defect-free,0,0.2049301,0.00069009326,0.061552268,5.6344707e-05,0.3702069863505747,0.0009687058061601494,10204.758216594828,151826.9150152218,7975.334201429934,23992.613599183493,3052.988977380582,16663.221474777205,0.014169105,1.2545094e-05,33.580433,268.9445,0.026826998,0.00024551095,4.2936734e-09,4.8363457,0.98026913,1.4558362,0.03897634,0.0009206229,7.1464136e-08
Defect-free,0,0.26775983,0.0050180783,0.07710218,4.3923992e-05,0.35668664691091956,0.0008791938516639754,9769.391500538793,30936.549075576837,7663.625273761927,10007.625377555652,2918.2948610229287,15472.883206929539,0.010967365,1.730234e-05,30.415249,154.2697,0.027351663,0.00024398378,3.3267291e-09,4.656386,0.6576869,1.2703648,0.02367147,0.0010250466,7.770707e-08
Defect-free,0,0.25881082,0.0058000484,0.07307895,2.014469e-05,0.35547436242816094,0.0008818171175204394,9869.879781788793,12567.050329428366,7595.827785524961,13199.337368946,3026.922484097146,10361.46390682842,0.013558322,9.344387e-06,27.201506,166.06978,0.023991218,0.00022059093,2.308125e-09,4.3105927,0.69929767,1.5018346,0.017558046,0.0008180123,4.5352486e-08
Defect-free,0,0.270096,0.0025083777,0.08030277,9.6459466e-05,0.357769845545977,0.0011776941016952308,9682.516163793103,13396.88168411164,7582.076022814139,20872.667341429362,2858.3690851070282,24709.438711865183,0.010269776,9.632186e-06,22.583168,78.945404,0.020388154,0.00021648694,3.0641232e-09,4.0525637,0.3989826,1.508942,0.014743681,0.0008957282,5.25687e-08
Cracks,1,0.2670895,0.0010227384,0.07977721,5.744651e-05,0.3544304507902299,0.0009061813606486988,9756.273572198275,15874.001177539441,7571.694367016961,7353.128837455893,2948.8000305117052,10888.343750394539,0.012239439,1.2393214e-05,24.733625,137.63116,0.02235396,0.0002183684,3.819047e-09,4.1992483,0.67889774,1.5883378,0.041054253,0.0008874643,6.451205e-08
Cracks,1,0.291734,0.006546336,0.08186152,3.9865627e-05,0.35542385057471265,0.0008758163023757282,9786.717066271553,45631.045387984734,7604.157116604529,31846.18700338732,2976.020560439011,15004.855596282254,0.0143095525,2.859547e-05,26.85716,93.24217,0.02160162,0.00022053943,2.098989e-09,4.4083605,0.554572,1.3631529,0.031171313,0.00090623443,5.768184e-08
Cracks,1,0.27626055,0.006795774,0.07974296,0.000112319205,0.35571569683908044,0.0008126504041036978,9808.992793642241,87287.15815527117,7764.757677292098,18100.858495160148,2906.4995487451083,18360.98729780218,0.013189037,3.7257552e-05,35.09181,258.75186,0.02040826,0.00026114864,5.3790243e-09,4.978263,0.9973053,1.1893806,0.04530528,0.0010065498,9.783069e-08
Cracks,1,0.22722897,0.006115354,0.06159753,6.7080706e-05,0.3674176095545977,0.0011259322280470518,10441.375942887931,103438.05566554118,8005.319038610162,39393.05261126294,3129.819622766124,18773.156957190902,0.01802475,5.757202e-05,28.184435,145.3086,0.025150629,0.00021352491,2.2012976e-09,4.450547,0.85948205,1.568785,0.04704207,0.00083724194,7.930616e-08
Cracks,1,0.21351396,0.0021888723,0.06112401,5.7796075e-05,0.37090292744252873,0.0009957530379122103,10404.002222521553,177624.95427012586,7984.673213708061,30215.720881880556,3103.3443140491645,11732.04076395384,0.015522795,1.2280778e-05,34.92813,348.21353,0.02908356,0.0002474439,5.9076837e-09,4.853178,1.2776737,1.4971299,0.032114126,0.00088292605,6.6309035e-08
Cracks,1,0.2446517,0.00069164013,0.07482318,3.2004828e-05,0.3543294270833333,0.0008404318857010298,9831.268521012931,15452.775694385575,7651.771617581237,14302.070827533473,2960.127749314026,9666.469010458735,0.011928404,7.396487e-06,28.490156,144.91408,0.026934657,0.0002287817,2.6291125e-09,4.5439487,0.6427191,1.3133498,0.01862449,0.0009125552,6.3257865e-08
Cracks,1,0.21752228,0.002203958,0.06171817,3.219174e-05,0.35139412715517243,0.0008530059221761358,9891.412984913793,17331.750100914847,7520.741382757372,23871.612283511316,3072.988859959892,13021.53060646863,0.015239012,1.401151e-05,19.939993,86.70791,0.025129901,0.00018866929,2.2929494e-09,3.7574606,0.4389934,1.6397729,0.023022989,0.00077659683,4.1112276e-08
Cracks,1,0.27072388,0.009557528,0.07671936,0.00021122182,0.3539533943965517,0.0011367690123785972,9755.531047952587,33554.44462489288,7526.070706662977,23599.60997053084,3009.465474685858,34105.174245078524,0.012645321,3.3864053e-05,24.80161,97.18237,0.02631852,0.00022056325,3.0074792e-09,4.160324,0.5054416,1.6701772,0.022047915,0.000909849,7.171011e-08
Cracks,1,0.25056404,0.008472005,0.07330624,0.00021456296,0.3523650772270115,0.0008956918881487256,9898.343211206897,233678.08357288668,7569.045071165512,81893.92802783691,3105.3549786117724,52677.450386348,0.018020254,0.0003458009,28.03549,165.23456,0.025445614,0.0002184985,3.8468406e-09,4.403664,0.83168936,1.6824741,0.059994955,0.00088851136,8.216752e-08
Cracks,1,0.23971593,0.0010858043,0.0707978,4.1165564e-05,0.3521405801005747,0.0008372248108942327,9790.4296875,9248.705074704927,7554.3109040854915,10379.181054538394,3032.4490360740233,7936.598858477218,0.015068269,1.3440884e-05,29.731173,189.33336,0.02385446,0.00023262203,3.7354764e-09,4.56762,0.74702567,1.3702589,0.01152554,0.00087980565,5.057042e-08
Cracks,1,0.25997573,0.0031369342,0.07497742,8.149315e-05,0.3556146731321839,0.0007989933569816539,9893.888065732759,127056.94528595587,7669.795384016264,24541.980330367678,3046.2086824393764,26972.340038245933,0.015533852,6.593493e-05,41.92087,578.4591,0.024618754,0.00026656047,7.892036e-09,5.3248854,1.9235709,1.2494798,0.06110682,0.000977369,1.276494e-07
